0,1
Datasets/IAM_Sentences/sentences/a01/a01-007u/a01-007u-s02-04.png,the Federal Premier .
Datasets/IAM_Sentences/sentences/g06/g06-031b/g06-031b-s04-04.png,"Commons House upon a dissolution ,"
Datasets/IAM_Sentences/sentences/f07/f07-081a/f07-081a-s00-02.png,derive from gastronomy is intellectual
Datasets/IAM_Sentences/sentences/c03/c03-007a/c03-007a-s01-02.png,public monuments and the rubbish strewn canals -
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s00-01.png,art of making fireproof earthenware from
Datasets/IAM_Sentences/sentences/g06/g06-031g/g06-031g-s04-04.png,"of Radicalism , & then God knows what may happen ... ."
Datasets/IAM_Sentences/sentences/g07/g07-014b/g07-014b-s02-00.png,The papers were reopened in
Datasets/IAM_Sentences/sentences/g06/g06-011n/g06-011n-s04-01.png,"lively people , and what a busy"
Datasets/IAM_Sentences/sentences/g06/g06-026k/g06-026k-s03-00.png,While he was writing this letter he
Datasets/IAM_Sentences/sentences/f07/f07-019b/f07-019b-s00-08.png,intelligent selection and comparative
Datasets/IAM_Sentences/sentences/f07/f07-000b/f07-000b-s00-03.png,say ; nothing an Italian would not sing ; no
Datasets/IAM_Sentences/sentences/g06/g06-050f/g06-050f-s01-01.png,distinguished patient and his symptoms .
Datasets/IAM_Sentences/sentences/g07/g07-018a/g07-018a-s01-00.png,Considering that Pietro was not above
Datasets/IAM_Sentences/sentences/g06/g06-042e/g06-042e-s01-00.png,"As early as 1830 , when Anglesey believed"
Datasets/IAM_Sentences/sentences/g06/g06-045a/g06-045a-s00-05.png,himself was being treated under a doctor who
Datasets/IAM_Sentences/sentences/g06/g06-011a/g06-011a-s05-00.png,"At Rome , every"
Datasets/IAM_Sentences/sentences/a01/a01-020x/a01-020x-s01-00.png,He has now revealed his full plans
Datasets/IAM_Sentences/sentences/g06/g06-047l/g06-047l-s01-00.png,"One of these was the Neapolitan , Dr Giuseppe Mauro ,"
Datasets/IAM_Sentences/sentences/c03/c03-084a/c03-084a-s01-02.png,"We Fall , by Mr. Paul Ferris , was a morality"
Datasets/IAM_Sentences/sentences/a01/a01-026u/a01-026u-s00-03.png,Northern Rhodesia's future .
Datasets/IAM_Sentences/sentences/g06/g06-018c/g06-018c-s02-01.png,"against me , as there has been much rain and damp ,"
Datasets/IAM_Sentences/sentences/g06/g06-047f/g06-047f-s01-01.png,"the Neapolitan , Dr Giuseppe Mauro , whom Anglesey consulted in"
Datasets/IAM_Sentences/sentences/a01/a01-011u/a01-011u-s01-04.png,is insisting on a policy of change .
Datasets/IAM_Sentences/sentences/a01/a01-058x/a01-058x-s00-01.png,tough over West Germany's cash offer to
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s02-00.png,Having exhausted their invention
Datasets/IAM_Sentences/sentences/g07/g07-028a/g07-028a-s00-05.png,to guess what repentance and unrepentance
Datasets/IAM_Sentences/sentences/g06/g06-026r/g06-026r-s00-00.png,A pleasant life truly ! ...
Datasets/IAM_Sentences/sentences/a01/a01-102u/a01-102u-s00-01.png,"healing the sick , my considered opinion is that"
Datasets/IAM_Sentences/sentences/g06/g06-045b/g06-045b-s00-06.png,he himself was being treated under a
Datasets/IAM_Sentences/sentences/a01/a01-043x/a01-043x-s02-01.png,senators of the Deep South .
Datasets/IAM_Sentences/sentences/c03/c03-016e/c03-016e-s03-01.png,first lover is a sailor who leaves her to
Datasets/IAM_Sentences/sentences/c03/c03-094c/c03-094c-s00-04.png,"Richards , the father-in-law , always comically"
Datasets/IAM_Sentences/sentences/c03/c03-081e/c03-081e-s01-05.png,power .
Datasets/IAM_Sentences/sentences/f07/f07-088b/f07-088b-s00-00.png,A fascinating study also opens up in the dietary
Datasets/IAM_Sentences/sentences/g06/g06-045b/g06-045b-s00-07.png,doctor who had studied under its
Datasets/IAM_Sentences/sentences/g06/g06-011p/g06-011p-s01-00.png,He
Datasets/IAM_Sentences/sentences/c03/c03-003d/c03-003d-s02-03.png,create the atmosphere of a city .
Datasets/IAM_Sentences/sentences/a01/a01-049u/a01-049u-s02-01.png,Robertson later disclosed he had sent a letter
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s03-01.png,remedies to which he had been subjected ever
Datasets/IAM_Sentences/sentences/g06/g06-042i/g06-042i-s00-00.png,"Nor is this to be wondered at , for even today , in the"
Datasets/IAM_Sentences/sentences/a01/a01-007x/a01-007x-s00-00.png,"Since 1958 , 13 Labour life Peers and #"
Datasets/IAM_Sentences/sentences/n02/n02-082a/n02-082a-s03-00.png,""" Whom you never once managed to circumvent . """
Datasets/IAM_Sentences/sentences/c03/c03-003f/c03-003f-s02-00.png,In
Datasets/IAM_Sentences/sentences/c03/c03-087c/c03-087c-s00-03.png,"and the world around him in complete , unredee-"
Datasets/IAM_Sentences/sentences/g06/g06-026i/g06-026i-s00-00.png,A pleasant life truly ! ...
Datasets/IAM_Sentences/sentences/f07/f07-076a/f07-076a-s01-00.png,The paprika and caraway perfume
Datasets/IAM_Sentences/sentences/f07/f07-084b/f07-084b-s00-01.png,in France as is tea drinking among ourselves and it is
Datasets/IAM_Sentences/sentences/g06/g06-037m/g06-037m-s03-02.png,symptoms had first shown themselves seventeen
Datasets/IAM_Sentences/sentences/g06/g06-050o/g06-050o-s01-02.png,symptoms .
Datasets/IAM_Sentences/sentences/g06/g06-031n/g06-031n-s00-00.png,' What a frightful event ! ' he wrote .
Datasets/IAM_Sentences/sentences/c03/c03-016a/c03-016a-s01-01.png,girl lives in a single dingy room with
Datasets/IAM_Sentences/sentences/h07/h07-066b/h07-066b-s01-02.png,populations the number of children reaching
Datasets/IAM_Sentences/sentences/g06/g06-050o/g06-050o-s01-00.png,In doing so he descri-
Datasets/IAM_Sentences/sentences/g06/g06-047j/g06-047j-s01-01.png,"Dr Giuseppe Mauro , whom Anglesey"
Datasets/IAM_Sentences/sentences/g06/g06-018n/g06-018n-s00-02.png,and returned to Rome for the
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s05-02.png,by the soldier - a favourable change
Datasets/IAM_Sentences/sentences/a01/a01-043u/a01-043u-s04-01.png,be to see there is no racial discrimination
Datasets/IAM_Sentences/sentences/a01/a01-091u/a01-091u-s01-04.png,on those least able to bear them .
Datasets/IAM_Sentences/sentences/c03/c03-084c/c03-084c-s01-04.png,the destructive power of unbridled ambition .
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s01-02.png,enjoy anything .
Datasets/IAM_Sentences/sentences/c03/c03-094f/c03-094f-s00-08.png,"efficiency and , in the case of Mr. Richards ,"
Datasets/IAM_Sentences/sentences/g06/g06-047k/g06-047k-s00-03.png,"a human being ' , had an increasing number of"
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s00-01.png,"balanced distribution of the type of shop , to"
Datasets/IAM_Sentences/sentences/a01/a01-030x/a01-030x-s04-01.png,said Britain had an obligation to consult
Datasets/IAM_Sentences/sentences/g06/g06-026h/g06-026h-s03-01.png,"of the Whigs , and the temporary assumption of"
Datasets/IAM_Sentences/sentences/a01/a01-072u/a01-072u-s03-03.png,the new American administration .
Datasets/IAM_Sentences/sentences/g06/g06-050n/g06-050n-s02-01.png,Hahnemann that he found Anglesey
Datasets/IAM_Sentences/sentences/a01/a01-107u/a01-107u-s00-00.png,""" We believe that a comprehensive medical"
Datasets/IAM_Sentences/sentences/g06/g06-050c/g06-050c-s02-01.png,"that he found Anglesey a strong , energetic man"
Datasets/IAM_Sentences/sentences/g06/g06-050i/g06-050i-s00-00.png,Mauro's first action was to write to his revered master
Datasets/IAM_Sentences/sentences/h07/h07-030a/h07-030a-s01-00.png,But corporations have generally found it
Datasets/IAM_Sentences/sentences/a01/a01-030x/a01-030x-s05-03.png,refusing to sit round the conference table .
Datasets/IAM_Sentences/sentences/a01/a01-132u/a01-132u-s02-01.png,""" economic charges "" for welfare foods , Mr."
Datasets/IAM_Sentences/sentences/g06/g06-042n/g06-042n-s01-03.png,German curative method known as
Datasets/IAM_Sentences/sentences/a01/a01-132u/a01-132u-s00-01.png,being limited or an adjustment being made
Datasets/IAM_Sentences/sentences/g06/g06-037k/g06-037k-s00-01.png,& that all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-037f/g06-037f-s02-02.png,his painful malady .
Datasets/IAM_Sentences/sentences/f07/f07-088b/f07-088b-s01-00.png,"Shelley , for example ,"
Datasets/IAM_Sentences/sentences/a01/a01-072u/a01-072u-s01-02.png,offer of 357million .
Datasets/IAM_Sentences/sentences/c03/c03-007a/c03-007a-s01-04.png,""" sacred to the memory of "" - are seen as an"
Datasets/IAM_Sentences/sentences/g06/g06-042b/g06-042b-s01-02.png,"to be on the point of death , the new"
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s04-03.png,Macmillan at Chequers .
Datasets/IAM_Sentences/sentences/f07/f07-019b/f07-019b-s00-10.png,simplified meals would seem quite
Datasets/IAM_Sentences/sentences/g06/g06-011i/g06-011i-s01-01.png,health permitted him to enjoy anything .
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s02-00.png,""" We want to discuss what to do if the"
Datasets/IAM_Sentences/sentences/g06/g06-018a/g06-018a-s02-02.png,is high & I have not yet thought of a fire ... .
Datasets/IAM_Sentences/sentences/g06/g06-037c/g06-037c-s01-02.png,off yesterday . '
Datasets/IAM_Sentences/sentences/g06/g06-050m/g06-050m-s02-05.png,"persevering , ' but he appears to despair"
Datasets/IAM_Sentences/sentences/c03/c03-021c/c03-021c-s00-01.png,old man .
Datasets/IAM_Sentences/sentences/g06/g06-050e/g06-050e-s01-00.png,In doing so he
Datasets/IAM_Sentences/sentences/g06/g06-037k/g06-037k-s03-04.png,had had the slightest effect .
Datasets/IAM_Sentences/sentences/a01/a01-043x/a01-043x-s03-01.png,Robert Weaver of New York .
Datasets/IAM_Sentences/sentences/g06/g06-018g/g06-018g-s02-00.png,"The journey has been against me , as there has been much"
Datasets/IAM_Sentences/sentences/g07/g07-026b/g07-026b-s00-08.png,fear and almost to hate him .
Datasets/IAM_Sentences/sentences/f07/f07-046b/f07-046b-s02-00.png,The
Datasets/IAM_Sentences/sentences/c03/c03-081b/c03-081b-s01-00.png,"However ,"
Datasets/IAM_Sentences/sentences/g06/g06-045g/g06-045g-s00-00.png,"In April of that year his first wife's brother-in-law , the"
Datasets/IAM_Sentences/sentences/g06/g06-018r/g06-018r-s02-00.png,"The journey has been against me , as there has"
Datasets/IAM_Sentences/sentences/g06/g06-050l/g06-050l-s01-00.png,In doing so he described his distinguished patient and
Datasets/IAM_Sentences/sentences/f07/f07-081a/f07-081a-s00-00.png,The French have an inborn appreciation
Datasets/IAM_Sentences/sentences/a01/a01-107u/a01-107u-s02-00.png,But the Tories
Datasets/IAM_Sentences/sentences/g06/g06-011f/g06-011f-s02-01.png,a great resource .
Datasets/IAM_Sentences/sentences/g06/g06-037c/g06-037c-s03-01.png,he had been subjected ever since the symptoms had
Datasets/IAM_Sentences/sentences/g06/g06-045a/g06-045a-s00-06.png,"had studied under its founder , the aged"
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s01-02.png,yesterday . '
Datasets/IAM_Sentences/sentences/g06/g06-011k/g06-011k-s03-00.png,Vesuvius seems to be tired ;
Datasets/IAM_Sentences/sentences/f07/f07-084a/f07-084a-s02-04.png,"could outdo ; Green herbs , red peppers ,"
Datasets/IAM_Sentences/sentences/g06/g06-037p/g06-037p-s03-03.png,themselves seventeen years before had had the
Datasets/IAM_Sentences/sentences/g06/g06-042h/g06-042h-s01-02.png,"point of death , the new German curative"
Datasets/IAM_Sentences/sentences/g06/g06-042p/g06-042p-s00-01.png,"1960s , no cure has been found for the 6tic douloureux ."
Datasets/IAM_Sentences/sentences/c03/c03-000a/c03-000a-s00-02.png,Square Theatre tomorrow .
Datasets/IAM_Sentences/sentences/g06/g06-011e/g06-011e-s03-00.png,Vesuvius
Datasets/IAM_Sentences/sentences/a01/a01-053u/a01-053u-s01-03.png,reported on Mr. Weaver .
Datasets/IAM_Sentences/sentences/a01/a01-007x/a01-007x-s02-01.png,two rival African Nationalist Parties of Northern
Datasets/IAM_Sentences/sentences/c03/c03-096b/c03-096b-s01-01.png,"rest , one feels , were driven to effective action"
Datasets/IAM_Sentences/sentences/c03/c03-094d/c03-094d-s00-03.png,"James Maxwell , the editor , always comi-"
Datasets/IAM_Sentences/sentences/h07/h07-057a/h07-057a-s01-01.png,the year the Minister wrote personally to some two
Datasets/IAM_Sentences/sentences/g06/g06-031i/g06-031i-s02-01.png,infatuation !
Datasets/IAM_Sentences/sentences/g06/g06-026o/g06-026o-s03-00.png,While he was writing this letter he
Datasets/IAM_Sentences/sentences/g06/g06-045i/g06-045i-s00-03.png,being cultivated with extraordinary success in France and
Datasets/IAM_Sentences/sentences/c03/c03-007d/c03-007d-s00-02.png,England and has made it live .
Datasets/IAM_Sentences/sentences/c03/c03-094d/c03-094d-s00-04.png,"cally abashed by the events , and Mr."
Datasets/IAM_Sentences/sentences/g06/g06-026m/g06-026m-s02-00.png,But he has
Datasets/IAM_Sentences/sentences/g06/g06-018p/g06-018p-s02-02.png,temperature is high & I have not yet thought of a
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s01-00.png,Sir R. Peel was
Datasets/IAM_Sentences/sentences/g06/g06-047r/g06-047r-s00-00.png,"This remarkable man of medicine , whom Sir Francis"
Datasets/IAM_Sentences/sentences/a01/a01-020u/a01-020u-s04-00.png,The conference will meet
Datasets/IAM_Sentences/sentences/c03/c03-021a/c03-021a-s01-02.png,strong maternal instinct to the unborn child
Datasets/IAM_Sentences/sentences/a01/a01-063u/a01-063u-s03-00.png,United States officials
Datasets/IAM_Sentences/sentences/g07/g07-074a/g07-074a-s00-00.png,"These , if she had only known it , were"
Datasets/IAM_Sentences/sentences/c03/c03-081a/c03-081a-s00-00.png,"Arguably , the dramatist has committed a"
Datasets/IAM_Sentences/sentences/c03/c03-084b/c03-084b-s01-03.png,on the not unfamiliar theme of the destructive
Datasets/IAM_Sentences/sentences/g06/g06-050o/g06-050o-s02-03.png,"pered and sedate , not easily irritated ,"
Datasets/IAM_Sentences/sentences/g06/g06-031p/g06-031p-s01-00.png,' I tremble !
Datasets/IAM_Sentences/sentences/g06/g06-026b/g06-026b-s03-03.png,assumption of the government by
Datasets/IAM_Sentences/sentences/f07/f07-028a/f07-028a-s01-01.png,of the ancient world was the fact that they did not
Datasets/IAM_Sentences/sentences/h07/h07-051b/h07-051b-s01-01.png,"as yet to attract "" head offices and"
Datasets/IAM_Sentences/sentences/g06/g06-026k/g06-026k-s03-03.png,Wellington .
Datasets/IAM_Sentences/sentences/g06/g06-026h/g06-026h-s02-00.png,But he has not one word of English . '
Datasets/IAM_Sentences/sentences/g06/g06-011b/g06-011b-s03-00.png,Vesuvius seems to be tired ; he
Datasets/IAM_Sentences/sentences/g06/g06-050b/g06-050b-s02-00.png,He told Hahnemann
Datasets/IAM_Sentences/sentences/a01/a01-113u/a01-113u-s01-02.png,wretched - but it would not be too comfortable
Datasets/IAM_Sentences/sentences/h07/h07-030a/h07-030a-s00-03.png,in commercial development who have #
Datasets/IAM_Sentences/sentences/g06/g06-037r/g06-037r-s00-00.png,"God grant , however , that I may be a false prophet"
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s01-01.png,an express took him off yesterday . '
Datasets/IAM_Sentences/sentences/c03/c03-016d/c03-016d-s03-02.png,who leaves her to bear his child and sails
Datasets/IAM_Sentences/sentences/g06/g06-018o/g06-018o-s02-04.png,thought of a fire ... .
Datasets/IAM_Sentences/sentences/a01/a01-063x/a01-063x-s00-00.png,"But he said discussions "" on a higher"
Datasets/IAM_Sentences/sentences/g07/g07-000b/g07-000b-s01-01.png,and Fletcher that Byron would have wished his
Datasets/IAM_Sentences/sentences/c03/c03-007d/c03-007d-s01-02.png,"play-grounds , the public monuments and"
Datasets/IAM_Sentences/sentences/g06/g06-042k/g06-042k-s00-00.png,"Nor is this to be wondered at , for even today , in"
Datasets/IAM_Sentences/sentences/g06/g06-018i/g06-018i-s02-02.png,& I have not yet thought of a fire ... .
Datasets/IAM_Sentences/sentences/a01/a01-026u/a01-026u-s02-00.png,But representatives of Sir Roy
Datasets/IAM_Sentences/sentences/a01/a01-091u/a01-091u-s02-01.png,Brown declared that the policy under
Datasets/IAM_Sentences/sentences/c03/c03-084e/c03-084e-s01-04.png,power of unbridled ambition .
Datasets/IAM_Sentences/sentences/g06/g06-011c/g06-011c-s05-01.png,priest : here the priest is 1superceded by the
Datasets/IAM_Sentences/sentences/g06/g06-037c/g06-037c-s00-01.png,& that all may go well .
Datasets/IAM_Sentences/sentences/h07/h07-054a/h07-054a-s01-01.png,with nearly half a million square feet of
Datasets/IAM_Sentences/sentences/f07/f07-101a/f07-101a-s00-00.png,"THE SAME MAN WENT TO SEE CARLYLE , AND ,"
Datasets/IAM_Sentences/sentences/g06/g06-050j/g06-050j-s02-04.png,"irritated , patient and persevering , ' but"
Datasets/IAM_Sentences/sentences/g07/g07-079a/g07-079a-s01-06.png,Captain Byron that he had been left
Datasets/IAM_Sentences/sentences/h07/h07-063b/h07-063b-s00-01.png,floors over shops in some of the town centres for
Datasets/IAM_Sentences/sentences/k07/k07-059a/k07-059a-s02-02.png,"to caress every inch with his mouth as well , to"
Datasets/IAM_Sentences/sentences/g06/g06-011k/g06-011k-s04-01.png,"people , and what a busy town ."
Datasets/IAM_Sentences/sentences/g06/g06-037m/g06-037m-s03-03.png,years before had had the slightest effect .
Datasets/IAM_Sentences/sentences/g06/g06-037f/g06-037f-s00-01.png,may go well .
Datasets/IAM_Sentences/sentences/g06/g06-045g/g06-045g-s00-04.png,himself was being treated under a doctor who had studied
Datasets/IAM_Sentences/sentences/c03/c03-003e/c03-003e-s02-03.png,create the atmosphere of a city .
Datasets/IAM_Sentences/sentences/g06/g06-011c/g06-011c-s05-03.png,as the troops are very fine . '
Datasets/IAM_Sentences/sentences/g06/g06-045o/g06-045o-s00-03.png,"to give the system a trial , adding that it"
Datasets/IAM_Sentences/sentences/g07/g07-026a/g07-026a-s00-05.png,the unguarded letters he never suspected
Datasets/IAM_Sentences/sentences/g06/g06-042r/g06-042r-s00-02.png,douloureux .
Datasets/IAM_Sentences/sentences/f07/f07-092a/f07-092a-s01-02.png,to have been much more interested
Datasets/IAM_Sentences/sentences/g06/g06-037c/g06-037c-s02-00.png,While he was in Naples there had opened a new
